Unnamed: 0,ID,prompt,response,label,augment_type
,610047b6625158629496c7cd,increase the use of renewable energy sources.,proviOe renJal elebtric vehscles for personal use,1,mispell
1336.0,6175abc436574655d9c3b7eb,help people with hearing impairments participate in group conversations.,clear hearing aids,0,
520.0,648f01c58064d7ef52b6922a,assist people with learning impairments retain information.,A memory reminder app to help with spaced learning,0,
,5ec077250df0b20e3192fcad,reduce the environmental impact of air travel.,I have no idea.,1,dont know
2052.0,5eaf3e142627076426921b1b,help people with speech impairments communicate effectively.,a type of device that works through a sequencor that synchronizes numbers with words,0,
,632aa954e9b6a34171a5e7ed,help people with mobility impairments navigate stairs.,"Can't say, sry.",1,dont know
,61390220e2050f8b8bf41f27,reduce the environmental impact of air travel.,I'm exhausted with this.,1,dont know
6116.0,610047b6625158629496c7cd,reduce the amount of single-use plastic packaging used in retail products.,further bioengineering of plastic consuming microbes,0,
8062.0,601bbb6343f342598bbb38ea,reduce traffic congestion in mega cities.,smart motorways,0,
,6159fff6ba061b71305d3223,reduce the amount of litter in public spaces and promote waste reduction and recycling.,pic,1,strip
2166.0,60ae466c237c5cf5e33e3df3,help people with speech impairments communicate effectively.,Visual Communication Aids,0,
,644cdee223c4b93bf46c7301,improve the efficiency of public transportation systems.,leopardite commission,1,random multi word
5317.0,56cb8858edf8da000b6df354,reduce the amount of litter in public spaces and promote waste reduction and recycling.,more bins in general,0,
4770.0,5c9224a950067a00161b910c,reduce air pollution in cities.,limit the usage of combustion vehicles,0,
7759.0,6159fff6ba061b71305d3223,reduce the risk of accidents caused by distracted driving.,more traffic officers,0,
,616109a92c2028381b488d26,help people with mobility impairments navigate stairs.,blufter wheel chairs,1,random multi word
4896.0,5f2d69e6bbc85f01298fbcb0,reduce air pollution in cities.,Use bicycles,0,
8242.0,61237de7e13c00964a42c06c,reduce traffic congestion in mega cities.,synchronization of traffic lights,0,
3214.0,60ab42d8e451fbfb54d57244,improve the efficiency of public transportation systems.,develop buses routes,0,
6786.0,63f030e4617ebd1995cef566,reduce the carbon footprint of office buildings.,Recycling and waste management: Implement comprehensive recycling programs within the building and encourage waste reduction practices. Provide clearly labeled recycling bins and educate occupants about proper waste disposal.,0,
4781.0,5d18b15ca802940001527577,reduce air pollution in cities.,"placing filters to reduce pollution in cars, buses etc (something like air conditioning so it could be in every building to reduce pollution coming",0,
6772.0,63d79d1439acc0e32fc62beb,reduce the carbon footprint of office buildings.,LED bulbs,0,
,616b44e7e3e9cd8e26040a3a,help people with speech impairments communicate effectively.,lhiamba weemen granuloma merrily acidulousness sulphogel,1,random multi word
,607333f06524baf7ddfaae2e,help people with speech impairments communicate effectively.,,1,strip
2308.0,6151ce5b51a0212e30802746,help people with speech impairments communicate effectively.,Design a device just a like Google assistant that will help with their words,0,
7557.0,60042198baf15d197d02f946,reduce the risk of accidents caused by distracted driving.,stricter punishment for people caught driving distractedly,0,
,5ff98b3347929427fc2009a3,reduce the environmental impact of air travel.,brick,1,didnt understand different dataset
,5c5c5caefd49d30001da2f69,help people with hearing impairments participate in group conversations.,throwing device,1,didnt understand different dataset
407.0,61699d2c44832e100023cb80,assist people with learning impairments retain information.,"use different method, visuals and audio",0,
1893.0,6334b1927a1987911eacad0f,help people with mobility impairments navigate stairs.,ramp in the middle of the stairs,0,
,60086b4462ad4f4833007012,reduce the risk of accidents caused by distracted driving.,scopiform amphicarpous devoto cars,1,random multi word
,614b323022fcd8b7408005a6,reduce air pollution in cities.,sit,1,didnt understand different dataset
5561.0,60cef9c83282a01ae76ff4c2,reduce the amount of litter in public spaces and promote waste reduction and recycling.,reward system to incentivize people to participate in recycle,0,
8173.0,60f1bbd624d5451a443130da,reduce traffic congestion in mega cities.,Improved public transportation services,0,
,5eeb40268b898027a055bfa3,reduce air pollution in cities.,stop using ,1,strip
1379.0,63bb51fc88e4ccb9c2d4f4d5,help people with hearing impairments participate in group conversations.,Assistive Listening Devices,0,
,6175abc436574655d9c3b7eb,help people with speech impairments communicate effectively.,dimes freshing,1,random multi word
4243.0,5e39cf6d0331aa07667a58ae,increase the use of renewable energy sources.,for solar panels to be used in countries that get a lot of sun,0,
,616da508e4014f74f43c8433,help people with hearing impairments participate in group conversations.,"idk, sorry mate",1,dont know
,5f6b02919fbd7a1e4cd2aef9,reduce air pollution in cities.,Trees on sidewalks,1,mispell
,5ab65c67f69e940001d8e06c,reduce air pollution in cities.,"ban smoking, v",1,strip
,632ddf3ad0b675a49af3f30f,help people with hearing impairments participate in group conversations.,trebles hesperidate nonpopulously using hand gesture recognition,1,random multi word
8150.0,60d8165bb57cc436cf393815,reduce traffic congestion in mega cities.,"USE MORE THE ELECTRIC VEHICLES, IF YOU CAN AFFORD IT",0,
,6318b92c7b39fed36c4514a8,reduce traffic congestion in mega cities.,a wall,1,didnt understand different dataset
,6081276cab2c41e58d3635f1,reduce traffic congestion in mega cities.,promotK the usage of public transport,1,mispell
1403.0,64135755ad65fa6bef448a75,help people with hearing impairments participate in group conversations.,text to speech device on phone,0,
6954.0,5ec077250df0b20e3192fcad,reduce the environmental impact of air travel.,improve other forms of movilitu,0,
,61313bcdc465b84422b2246f,increase the use of renewable energy sources.,"No clue, rip.",1,dont know
,5edf844ec97eaa241a0b287a,help people with mobility impairments navigate stairs.,used by postmen,1,didnt understand different dataset
1194.0,603d4dbda4df1dbbe8cc13ee,help people with hearing impairments participate in group conversations.,A Soundwave converter and interpreteur,0,
,6110c3b51c8b97bc69979282,help people with hearing impairments participate in group conversations.,Sign language inte,1,strip
5379.0,5e45ac0d88affb09a45cd826,reduce the amount of litter in public spaces and promote waste reduction and recycling.,have many in a location,0,
,60714f2303840056e3d49da2,help people with mobility impairments navigate stairs.,idk anymore,1,dont know
334.0,613a5a785f9cc6cb102fcc00,assist people with learning impairments retain information.,creating special words to remember information,0,
,643ab8fb9a0a6c33ca173742,reduce the environmental impact of air travel.,driving license,1,didnt understand different dataset
6459.0,5f446455692cc67939191839,reduce the carbon footprint of office buildings.,give a salary bonus to the people that use electric cars/bikes/bicycles,0,
,62c61250e85c96fc1794c7db,reduce the amount of single-use plastic packaging used in retail products.,I give up.,1,dont know
,6095271790f34f6d374ac3e3,help people with hearing impairments participate in group conversations.,shoelaces,1,didnt understand different dataset
,613b52e5794d3061c419dd58,increase the use of renewable energy sources.,creditabilities abend polypsychical power,1,random multi word
,6159fff6ba061b71305d3223,reduce the amount of single-use plastic packaging used in retail products.,jabs,1,didnt understand different dataset
6824.0,646b17977926c1e1303ff0cf,reduce the carbon footprint of office buildings.,electric car charging station,0,
,60fd6e6d7b35102b8ca961a5,reduce the carbon footprint of office buildings.,amphipoda podophyllic objectival,1,random multi word
1977.0,58d3bc1642648b0001f21ca4,help people with speech impairments communicate effectively.,writing on a smartphone,0,
,60cfe495190da9fb2a1b9e52,reduce air pollution in cities.,interferers antemoverbreathetem darnels charkhana satiny overbreathe oantemoverbreathetemr eutheria related devices.,1,random multi word
5056.0,60ecbc3d8d801b7d7a65b8bc,reduce air pollution in cities.,Less cars,0,
6870.0,5c8cbaaea0813d0016f700fd,reduce the environmental impact of air travel.,allow only a certain amount of trips per year or month - therwhise fines,0,
5995.0,600b6eeca045ed2188390225,reduce the amount of single-use plastic packaging used in retail products.,run an awareness campaign,0,
,61237de7e13c00964a42c06c,reduce the amount of single-use plastic packaging used in retail products.,take something hot,1,didnt understand different dataset
,61227cb134d2ee7a4a125ef7,increase the use of renewable energy sources.,PBomote uQe oO reKewable enJrgy Nources bo Gaking thAm morX fttractive Cnd cosX effectine aL Eompared tk non-reKewable enJrgy Nources.,1,mispell
,5fb93955fec8e17451e22dce,increase the use of renewable energy sources.,mythogeneses tildes energy,1,random multi word
6333.0,5d6258628ed74600150e802c,reduce the carbon footprint of office buildings.,gyrating buildings towards the sun,0,
1030.0,5c12f56a11fe9a00013d5854,help people with hearing impairments participate in group conversations.,alarms that vibrates,0,
1648.0,6046ac1161b60d0fc94b0000,help people with mobility impairments navigate stairs.,Introduce an device that supports leg movement by decreasing the strength required to lift a leg,0,
,61143239ca74fd7541bd8399,reduce air pollution in cities.,ventilat,1,strip
,5f4405040e78906e8dcf7b47,increase the use of renewable energy sources.,Pake ik moJe affordablk for working class people,1,mispell
,63b7566ea98814782bc51d9b,increase the use of renewable energy sources.,"Develgp lvcclized microgrods poDered Fy ienewcble energV sourccs liYe sVlcr or wDnd, eesuring c relicble cnd sustcincble energV suppOy for specific communities or regions.",1,mispell
,5f2efc0a6408cf2c568a6fa8,reduce the carbon footprint of office buildings.,Hdve wind turbines,1,mispell
8104.0,6082cb0f9e12eb6e37749f56,reduce traffic congestion in mega cities.,Low traffic neighbourhoods,0,
5658.0,6140f49855d0bb381d41eddf,reduce the amount of litter in public spaces and promote waste reduction and recycling.,Recycling containers,0,
8351.0,615392c76ae5484eb2e1a9e2,reduce traffic congestion in mega cities.,More transported,0,
,611cf5cf2b380549e35ddc08,reduce traffic congestion in mega cities.,I don't know,1,dont know
4582.0,613befc9cd4cf2abfaa8a42e,increase the use of renewable energy sources.,Installing wind mills at the limits of cities,0,
7450.0,5e94d68d019f0836d66ed17e,reduce the risk of accidents caused by distracted driving.,mirror of driver locked while driving (for no makeup application when driving),0,
,60f49505c949c2feff3db2d7,reduce traffic congestion in mega cities.,"cut meat, vegetables, food products",1,didnt understand different dataset
,609149626cec7ae4d533b9b0,increase the use of renewable energy sources.,weapon,1,didnt understand different dataset
,6103111c9497e2cabb379cbe,reduce the amount of single-use plastic packaging used in retail products.,cut cold cuts,1,didnt understand different dataset
,614b323022fcd8b7408005a6,reduce air pollution in cities.,intrlduce cOargable fees for any bad waste management,1,mispell
,5f8473a0bd72b20c607dbf13,reduce the amount of litter in public spaces and promote waste reduction and recycling.,more visible and access,1,strip
,5f118266664be0542cec4c05,reduce the amount of single-use plastic packaging used in retail products.,hn resRaurants stgp givhng away utensils hn takeaways,1,mispell
2234.0,60f40807806ac8d2612f6a99,help people with speech impairments communicate effectively.,Vocal training classes that are subsidised,0,
8188.0,60f5bcf96cd0848f008e3902,reduce traffic congestion in mega cities.,create bridges for different directions,0,
,60d8165bb57cc436cf393815,reduce air pollution in cities.,postliminiary tropoyl unanchors yodels TRANSPORTATION RAunanchorsR BUYING CARS FOR EACH MEMBER OF unanchors FAMILY,1,random multi word
